pattern1
occurrence1
0.0000000000, 89.0000000000
0.5000000000, 86.0000000000
1.0000000000, 86.0000000000
1.5000000000, 86.0000000000
2.0000000000, 82.0000000000
2.5000000000, 82.0000000000
3.0000000000, 82.0000000000
4.0000000000, 86.0000000000
4.5000000000, 84.0000000000
5.5000000000, 86.0000000000
6.0000000000, 87.0000000000
6.7500000000, 86.0000000000
7.0000000000, 84.0000000000
7.5000000000, 79.0000000000
8.0000000000, 82.0000000000
8.5000000000, 81.0000000000
9.0000000000, 82.0000000000
10.0000000000, 86.0000000000
10.5000000000, 84.0000000000
11.5000000000, 89.0000000000
12.0000000000, 89.0000000000
12.2500000000, 91.0000000000
12.5000000000, 89.0000000000
13.0000000000, 86.0000000000
13.5000000000, 86.0000000000
13.7500000000, 87.0000000000
14.0000000000, 86.0000000000
14.5000000000, 82.0000000000
15.0000000000, 82.0000000000
16.0000000000, 86.0000000000
16.5000000000, 84.0000000000
17.5000000000, 86.0000000000
18.0000000000, 87.0000000000
18.7500000000, 86.0000000000
19.0000000000, 84.0000000000
19.5000000000, 79.0000000000
20.0000000000, 82.0000000000
20.5000000000, 81.0000000000
21.0000000000, 82.0000000000
22.0000000000, 86.0000000000
22.5000000000, 82.0000000000
23.5000000000, 86.0000000000
pattern2
occurrence1
29.5000000000, 86.0000000000
30.0000000000, 87.0000000000
30.2500000000, 89.0000000000
30.5000000000, 91.0000000000
30.7500000000, 89.0000000000
31.0000000000, 87.0000000000
31.2500000000, 86.0000000000
31.5000000000, 84.0000000000
31.7500000000, 82.0000000000
32.0000000000, 81.0000000000
32.2500000000, 79.0000000000
32.5000000000, 77.0000000000
32.7500000000, 75.0000000000
33.0000000000, 74.0000000000
33.2500000000, 75.0000000000
33.5000000000, 77.0000000000
33.7500000000, 79.0000000000
34.0000000000, 81.0000000000
34.2500000000, 82.0000000000
34.5000000000, 77.0000000000
36.0000000000, -1.0000000000
42.0000000000, -1.0000000000
43.0000000000, -1.0000000000
43.5000000000, -1.0000000000
44.0000000000, -1.0000000000
44.5000000000, 86.0000000000
45.0000000000, 87.0000000000
45.2500000000, 86.0000000000
45.5000000000, 84.0000000000
45.7500000000, 82.0000000000
46.0000000000, 81.0000000000
46.2500000000, 82.0000000000
46.5000000000, 84.0000000000
46.7500000000, 86.0000000000
47.0000000000, 87.0000000000
47.2500000000, 89.0000000000
47.5000000000, 91.0000000000
47.7500000000, 93.0000000000
48.0000000000, 94.0000000000
48.5000000000, -1.0000000000
48.7500000000, 82.0000000000
49.0000000000, 81.0000000000
49.2500000000, 82.0000000000
49.5000000000, 84.0000000000
49.7500000000, 86.0000000000
50.0000000000, 87.0000000000
50.2500000000, 89.0000000000
50.5000000000, 91.0000000000
50.7500000000, 93.0000000000
51.0000000000, 94.0000000000
51.5000000000, -1.0000000000
51.7500000000, 82.0000000000
52.0000000000, 81.0000000000
52.2500000000, 82.0000000000
52.5000000000, 84.0000000000
52.7500000000, 86.0000000000
53.0000000000, 87.0000000000
53.2500000000, 89.0000000000
53.5000000000, 91.0000000000
53.7500000000, 93.0000000000
54.0000000000, 94.0000000000
54.5000000000, -1.0000000000
55.0000000000, -1.0000000000
55.5000000000, 91.0000000000
56.0000000000, -1.0000000000
56.5000000000, -1.0000000000
57.0000000000, 86.0000000000
57.5000000000, -1.0000000000
58.0000000000, -1.0000000000
58.5000000000, 88.0000000000
59.0000000000, -1.0000000000
59.5000000000, -1.0000000000
60.0000000000, 89.0000000000
63.0000000000, 89.0000000000
66.0000000000, 89.0000000000
66.5000000000, 91.0000000000
67.0000000000, 88.0000000000
67.5000000000, 89.0000000000
68.0000000000, 93.0000000000
68.5000000000, 88.0000000000
69.0000000000, 89.0000000000
69.5000000000, 96.0000000000
70.0000000000, 88.0000000000
70.5000000000, 89.0000000000
71.0000000000, 101.0000000000
71.5000000000, 89.0000000000
72.0000000000, 89.0000000000
72.5000000000, 89.0000000000
73.0000000000, 89.0000000000
73.5000000000, 89.0000000000
74.0000000000, 89.0000000000
74.5000000000, 89.0000000000
75.0000000000, 89.0000000000
76.0000000000, -1.0000000000
76.5000000000, 89.0000000000
77.5000000000, -1.0000000000
78.0000000000, 89.0000000000
81.0000000000, 89.0000000000
84.0000000000, 89.0000000000
87.0000000000, 89.0000000000
90.0000000000, 89.0000000000
pattern3
occurrence1
88.0000000000, 77.0000000000
89.0000000000, 86.0000000000
89.5000000000, 86.0000000000
90.0000000000, 88.0000000000
90.2500000000, 90.0000000000
90.5000000000, 91.0000000000
90.7500000000, 93.0000000000
91.0000000000, 94.0000000000
91.2500000000, 93.0000000000
91.5000000000, 91.0000000000
91.7500000000, 89.0000000000
92.0000000000, 88.0000000000
92.2500000000, 86.0000000000
92.5000000000, 86.0000000000
92.7500000000, 84.0000000000
93.0000000000, 86.0000000000
93.2500000000, 88.0000000000
93.5000000000, 89.0000000000
93.7500000000, 91.0000000000
94.0000000000, 93.0000000000
94.2500000000, 91.0000000000
94.5000000000, 89.0000000000
94.7500000000, 88.0000000000
95.0000000000, 86.0000000000
95.2500000000, 84.0000000000
95.5000000000, 84.0000000000
95.7500000000, 82.0000000000
96.0000000000, 84.0000000000
96.2500000000, 86.0000000000
96.5000000000, 88.0000000000
96.7500000000, 89.0000000000
97.0000000000, 91.0000000000
97.2500000000, 89.0000000000
97.5000000000, 88.0000000000
97.7500000000, 86.0000000000
98.0000000000, 84.0000000000
98.2500000000, 82.0000000000
98.5000000000, 82.0000000000
98.7500000000, 81.0000000000
99.0000000000, 83.0000000000
