pattern1
occurrence1
13.7500000000, 86.0000000000
14.2500000000, 90.0000000000
14.7500000000, 93.0000000000
15.2500000000, 98.0000000000
15.7500000000, 98.0000000000
16.2500000000, 97.0000000000
16.7500000000, 95.0000000000
17.2500000000, 93.0000000000
17.7500000000, 93.0000000000
18.2500000000, 91.0000000000
18.7500000000, 90.0000000000
19.2500000000, 88.0000000000
19.7500000000, 90.0000000000
20.0000000000, 93.0000000000
20.2500000000, 91.0000000000
20.5000000000, 95.0000000000
20.7500000000, 93.0000000000
