pattern1
occurrence1
0.0000000000, 81.0000000000
1.0000000000, 81.0000000000
2.0000000000, -1.0000000000
2.5000000000, 81.0000000000
3.0000000000, 81.0000000000
3.5000000000, 81.0000000000
4.0000000000, 83.0000000000
4.7500000000, 81.0000000000
4.8750000000, 83.0000000000
5.0000000000, 81.0000000000
6.0000000000, -1.0000000000
6.2500000000, 81.0000000000
6.5000000000, 83.0000000000
6.7500000000, 85.0000000000
7.0000000000, 86.0000000000
7.2500000000, 88.0000000000
7.5000000000, 90.0000000000
7.7500000000, 91.0000000000
pattern2
occurrence1
8.0000000000, 81.0000000000
9.0000000000, 81.0000000000
10.0000000000, -1.0000000000
10.5000000000, 81.0000000000
11.0000000000, 81.0000000000
11.5000000000, 81.0000000000
12.0000000000, 79.0000000000
12.7500000000, 78.0000000000
12.8750000000, 79.0000000000
13.0000000000, 78.0000000000
14.0000000000, 86.0000000000
14.5000000000, 90.0000000000
15.0000000000, 93.0000000000
15.5000000000, 98.0000000000
pattern3
occurrence1
24.0000000000, 98.0000000000
24.5000000000, 97.0000000000
25.0000000000, 95.0000000000
25.5000000000, 93.0000000000
26.0000000000, 93.0000000000
26.5000000000, 91.0000000000
27.0000000000, 90.0000000000
27.5000000000, 88.0000000000
28.0000000000, 90.0000000000
28.2500000000, 93.0000000000
28.5000000000, 91.0000000000
28.7500000000, 95.0000000000
29.0000000000, 93.0000000000
30.0000000000, 86.0000000000
30.2500000000, 88.0000000000
30.5000000000, 90.0000000000
30.7500000000, 91.0000000000
31.0000000000, 93.0000000000
31.2500000000, 95.0000000000
31.5000000000, 97.0000000000
31.7500000000, 98.0000000000
pattern4
occurrence1
16.0000000000, 98.0000000000
16.5000000000, 97.0000000000
17.0000000000, 95.0000000000
17.5000000000, 93.0000000000
18.0000000000, 93.0000000000
18.5000000000, 91.0000000000
19.0000000000, 90.0000000000
19.5000000000, 88.0000000000
20.0000000000, 90.0000000000
20.2500000000, 93.0000000000
20.5000000000, 91.0000000000
20.7500000000, 95.0000000000
21.0000000000, 93.0000000000
22.0000000000, 86.0000000000
22.5000000000, 90.0000000000
23.0000000000, 93.0000000000
23.5000000000, 98.0000000000
