pattern1
occurrence1
8.0000000000, 84.0000000000
10.0000000000, 86.0000000000
12.0000000000, 83.0000000000
14.0000000000, 84.0000000000
15.0000000000, 85.0000000000
16.0000000000, 86.0000000000
18.0000000000, 87.0000000000
19.0000000000, 88.0000000000
20.0000000000, 91.0000000000
21.0000000000, 89.0000000000
22.0000000000, 88.0000000000
pattern2
occurrence1
40.0000000000, 84.0000000000
42.0000000000, 86.0000000000
44.0000000000, 83.0000000000
46.0000000000, 84.0000000000
47.0000000000, 88.0000000000
48.0000000000, 89.0000000000
50.0000000000, 90.0000000000
51.0000000000, 91.0000000000
52.0000000000, 93.0000000000
53.0000000000, 93.0000000000
53.7500000000, 95.0000000000
54.0000000000, 96.0000000000
pattern3
occurrence1
80.5000000000, 98.0000000000
81.0000000000, 97.0000000000
81.5000000000, 100.0000000000
82.0000000000, 98.0000000000
82.5000000000, 95.0000000000
83.0000000000, 96.0000000000
83.5000000000, 93.0000000000
84.0000000000, 91.0000000000
88.0000000000, 91.0000000000
pattern4
occurrence1
68.0000000000, 72.0000000000
68.5000000000, 91.0000000000
69.0000000000, 90.0000000000
69.5000000000, 93.0000000000
70.0000000000, 91.0000000000
70.5000000000, 88.0000000000
71.0000000000, 89.0000000000
71.5000000000, 86.0000000000
72.0000000000, 84.0000000000
75.0000000000, 83.0000000000
75.5000000000, 86.0000000000
76.0000000000, 89.0000000000
pattern5
occurrence1
0.0000000000, 74.0000000000
4.0000000000, 67.0000000000
pattern6
occurrence1
54.7500000000, 96.0000000000
55.2500000000, 96.0000000000
55.5000000000, 88.0000000000
55.7500000000, 89.0000000000
56.0000000000, 90.0000000000
56.2500000000, 91.0000000000
56.5000000000, 83.0000000000
56.7500000000, 84.0000000000
57.0000000000, 86.0000000000
57.2500000000, 88.0000000000
57.5000000000, 76.0000000000
57.7500000000, 77.0000000000
58.0000000000, 78.0000000000
58.2500000000, 79.0000000000
58.5000000000, 71.0000000000
58.7500000000, 72.0000000000
59.0000000000, 74.0000000000
59.2500000000, 76.0000000000
61.2500000000, 77.0000000000
62.2500000000, 81.0000000000
63.2500000000, 74.0000000000
pattern7
occurrence1
23.5000000000, 91.0000000000
24.0000000000, 96.0000000000
24.5000000000, 100.0000000000
24.7500000000, 98.0000000000
25.0000000000, 96.0000000000
25.2500000000, 95.0000000000
25.5000000000, 93.0000000000
25.7500000000, 91.0000000000
26.0000000000, 89.0000000000
26.2500000000, 88.0000000000
26.5000000000, 86.0000000000
26.7500000000, 84.0000000000
27.0000000000, 83.0000000000
27.2500000000, 81.0000000000
27.5000000000, 79.0000000000
27.7500000000, 77.0000000000
28.0000000000, 76.0000000000
30.0000000000, 74.0000000000
31.0000000000, 81.0000000000
32.0000000000, 72.0000000000
34.0000000000, 71.0000000000
34.5000000000, 72.0000000000
35.0000000000, 74.0000000000
35.5000000000, 76.0000000000
36.0000000000, 79.0000000000
37.0000000000, 77.0000000000
38.0000000000, 76.0000000000
pattern8
occurrence1
92.5000000000, 100.0000000000
93.0000000000, 98.0000000000
93.5000000000, 101.0000000000
94.0000000000, 100.0000000000
94.5000000000, 96.0000000000
95.0000000000, 95.0000000000
95.5000000000, 98.0000000000
96.0000000000, 96.0000000000
96.5000000000, 93.0000000000
97.0000000000, 92.0000000000
97.5000000000, 95.0000000000
98.0000000000, 93.0000000000
98.5000000000, 91.0000000000
99.0000000000, 90.0000000000
99.5000000000, 93.0000000000
100.0000000000, 91.0000000000
100.5000000000, 90.0000000000
101.0000000000, 88.0000000000
101.5000000000, 86.0000000000
102.0000000000, 85.0000000000
102.5000000000, 91.0000000000
103.0000000000, 88.0000000000
103.5000000000, 85.0000000000
104.0000000000, 86.0000000000
104.5000000000, 86.0000000000
105.0000000000, 88.0000000000
105.5000000000, 85.0000000000
106.0000000000, 86.0000000000
106.5000000000, 86.0000000000
107.0000000000, 88.0000000000
107.5000000000, 85.0000000000
108.0000000000, 86.0000000000
108.5000000000, 86.0000000000
109.0000000000, 88.0000000000
109.5000000000, 85.0000000000
110.0000000000, 86.0000000000
110.5000000000, 86.0000000000
111.0000000000, 88.0000000000
111.5000000000, 85.0000000000
112.0000000000, 86.0000000000
112.5000000000, 84.0000000000
113.0000000000, 83.0000000000
113.5000000000, 86.0000000000
114.0000000000, 84.0000000000
